"","Cod_Mun","Sigla_UF","Nome_Municipio","Pop_2015","Consorcio_Saude","Coluna","Conta","Valor","Obitos","gasto_saude_percapita","percent_obitos"
"870",231290,"CE","SOBRAL",201756,"Sim","Despesas Empenhadas","10 - Saúde",217499292.36,1171,1078.03134657705,0.580404052419755
"871",231300,"CE","SOLONOPOLE",18094,"Sim","Despesas Empenhadas","10 - Saúde",8593525.93,129,474.937876091522,0.712943517188018
"872",231310,"CE","TABULEIRO DO NORTE",30263,"Sim","Despesas Empenhadas","10 - Saúde",11724694.92,209,387.426723061164,0.690612298846777
"873",231320,"CE","TAMBORIL",25597,"Sim","Despesas Empenhadas","10 - Saúde",13727192.27,183,536.281293510958,0.714927530569989
"874",231325,"CE","TARRAFAS",8899,"Sim","Despesas Empenhadas","10 - Saúde",5053357.77,46,567.856812001348,0.516912012585684
"875",231330,"CE","TAUA",57701,"Sim","Despesas Empenhadas","10 - Saúde",32572394.85,389,564.503125595744,0.674165092459403
"876",231335,"CE","TEJUCUOCA",18510,"Sim","Despesas Empenhadas","10 - Saúde",8606645.59,83,464.972749324689,0.448406266882766
"877",231340,"CE","TIANGUA",73468,"Sim","Despesas Empenhadas","10 - Saúde",38341121.93,424,521.875128355202,0.577122012304677
"878",231350,"CE","TRAIRI",54418,"Sim","Despesas Empenhadas","10 - Saúde",20708473.55,249,380.544554191628,0.457569186666177
"879",231355,"CE","TURURU",15594,"Sim","Despesas Empenhadas","10 - Saúde",5051004.97,100,323.906949467744,0.641272284211876
"880",231360,"CE","UBAJARA",33792,"Sim","Despesas Empenhadas","10 - Saúde",13267270.35,221,392.61571821733,0.654000946969697
"881",231370,"CE","UMARI",7665,"Sim","Despesas Empenhadas","10 - Saúde",3612713.8,56,471.326001304631,0.730593607305936
"882",231375,"CE","UMIRIM",19521,"Sim","Despesas Empenhadas","10 - Saúde",9840276.94,132,504.086724040777,0.676194867066236
"883",231380,"CE","URUBURETAMA",21206,"Sim","Despesas Empenhadas","10 - Saúde",10791696.71,128,508.898269829294,0.603602753937565
"884",231390,"CE","URUOCA",13519,"Sim","Despesas Empenhadas","10 - Saúde",4710098.2,66,348.4058140395,0.48820179007323
"885",231395,"CE","VARJOTA",18136,"Sim","Despesas Empenhadas","10 - Saúde",8042502.36,123,443.455136744596,0.678209086898985
"886",231400,"CE","VARZEA ALEGRE",40062,"Sim","Despesas Empenhadas","10 - Saúde",18881040.89,259,471.295514202985,0.646497928211273
"887",231410,"CE","VICOSA DO CEARA",58922,"Sim","Despesas Empenhadas","10 - Saúde",16476495.83,333,279.632324598622,0.565153932317301
"888",240010,"RN","ACARI",11344,"Sim","Despesas Empenhadas","10 - Saúde",4907543.34,83,432.611366361072,0.731664315937941
"889",240020,"RN","ACU",57292,"Não","Despesas Empenhadas","10 - Saúde",26997108.79,272,471.219520875515,0.474760874118551
"890",240040,"RN","AGUA NOVA",3210,"Não","Despesas Empenhadas","10 - Saúde",2818224.18,15,877.951457943925,0.467289719626168
"891",240060,"RN","ALMINO AFONSO",4899,"Sim","Despesas Empenhadas","10 - Saúde",3897107.28,28,795.490361298224,0.571545213308839
"892",240080,"RN","ANGICOS",11907,"Não","Despesas Empenhadas","10 - Saúde",5367655.78,50,450.798335432939,0.41992105484169
"893",240090,"RN","ANTONIO MARTINS",7205,"Não","Despesas Empenhadas","10 - Saúde",4393080.71,54,609.726677307425,0.749479528105482
"894",240100,"RN","APODI",36189,"Sim","Despesas Empenhadas","10 - Saúde",13677762,207,377.953577053801,0.571997015667744
"895",240130,"RN","AUGUSTO SEVERO",9716,"Sim","Despesas Empenhadas","10 - Saúde",4011056.9,60,412.830063812268,0.617538081515027
"896",240140,"RN","BAIA FORMOSA",9182,"Sim","Despesas Empenhadas","10 - Saúde",4111902.93,49,447.822144412982,0.533652798954476
"897",240160,"RN","BENTO FERNANDES",5458,"Sim","Despesas Empenhadas","10 - Saúde",2944628.75,17,539.506916452913,0.311469402711616
"898",240165,"RN","BODO",2358,"Sim","Despesas Empenhadas","10 - Saúde",2368050.26,8,1004.26219677693,0.339270568278202
"899",240170,"RN","BOM JESUS",10114,"Sim","Despesas Empenhadas","10 - Saúde",4286860.07,70,423.854070595215,0.692109946608661
"900",240180,"RN","BREJINHO",12509,"Não","Despesas Empenhadas","10 - Saúde",6145341.84,68,491.273630186266,0.543608601806699
"901",240190,"RN","CAICARA DO RIO DO VENTO",3608,"Não","Despesas Empenhadas","10 - Saúde",3083157.33,23,854.533628048781,0.637472283813747
"902",240200,"RN","CAICO",67259,"Não","Despesas Empenhadas","10 - Saúde",39011114.42,426,580.013298145973,0.633372485466629
"903",240210,"RN","CAMPO REDONDO",11066,"Sim","Despesas Empenhadas","10 - Saúde",5353843.48,56,483.810182541117,0.506054581601301
"904",240240,"RN","CARNAUBA DOS DANTAS",8045,"Sim","Despesas Empenhadas","10 - Saúde",4707958.83,59,585.203086389062,0.733374766935985
"905",240270,"RN","CERRO CORA",11318,"Sim","Despesas Empenhadas","10 - Saúde",6809146.23,70,601.620978088001,0.618483831065559
"906",240280,"RN","CORONEL EZEQUIEL",5587,"Sim","Despesas Empenhadas","10 - Saúde",3282276.81,26,587.484662609629,0.465366028279936
"907",240290,"RN","CORONEL JOAO PESSOA",4963,"Sim","Despesas Empenhadas","10 - Saúde",3847145.42,35,775.165307273826,0.705218617771509
"908",240300,"RN","CRUZETA",8164,"Sim","Despesas Empenhadas","10 - Saúde",4214619.9,68,516.244475747183,0.832925036746693
"909",240320,"RN","DOUTOR SEVERIANO",7184,"Sim","Despesas Empenhadas","10 - Saúde",3503812.78,59,487.72449610245,0.821269487750557
"910",240330,"RN","ENCANTO",5593,"Sim","Despesas Empenhadas","10 - Saúde",3665374.06,39,655.350269980333,0.697300196674414
"911",240340,"RN","EQUADOR",6087,"Sim","Despesas Empenhadas","10 - Saúde",4222618.28,34,693.71090520782,0.558567438804009
"912",240350,"RN","ESPIRITO SANTO",10727,"Não","Despesas Empenhadas","10 - Saúde",5328810,44,496.766104222989,0.41017991982847
"913",240360,"RN","EXTREMOZ",27525,"Não","Despesas Empenhadas","10 - Saúde",15268873.17,169,554.727453950954,0.613987284287012
"914",240380,"RN","FLORANIA",9254,"Sim","Despesas Empenhadas","10 - Saúde",4869522.9,66,526.207358979901,0.713205100497082
"915",240400,"RN","FRUTUOSO GOMES",4228,"Não","Despesas Empenhadas","10 - Saúde",4657127.26,27,1101.49651371807,0.638599810785241
"916",240420,"RN","GOIANINHA",25292,"Não","Despesas Empenhadas","10 - Saúde",17948226.15,143,709.640445595445,0.565396172702831
"917",240430,"RN","GOVERNADOR DIX-SEPT ROSADO",13048,"Sim","Despesas Empenhadas","10 - Saúde",7269907.86,82,557.166451563458,0.62844880441447
"918",240450,"RN","GUAMARE",14633,"Sim","Despesas Empenhadas","10 - Saúde",41635801.94,93,2845.33601722135,0.635549784733137
"919",240470,"RN","IPANGUACU",15147,"Não","Despesas Empenhadas","10 - Saúde",7132636.66,63,470.89434607513,0.41592394533571
"920",240480,"RN","IPUEIRA",2221,"Não","Despesas Empenhadas","10 - Saúde",2371548.71,21,1067.78420081045,0.945520036019811
"921",240485,"RN","ITAJA",7457,"Não","Despesas Empenhadas","10 - Saúde",3823332.01,35,512.717179831031,0.469357650529704
"922",240490,"RN","ITAU",5878,"Não","Despesas Empenhadas","10 - Saúde",3289465.23,38,559.623210275604,0.646478394011569
"923",240500,"RN","JACANA",8827,"Sim","Despesas Empenhadas","10 - Saúde",3986622.65,67,451.639588761754,0.759034779653336
"924",240510,"RN","JANDAIRA",6898,"Não","Despesas Empenhadas","10 - Saúde",3892751.92,33,564.330518991012,0.47839953609742
"925",240530,"RN","JANUARIO CICCO",9879,"Não","Despesas Empenhadas","10 - Saúde",6279914.42,61,635.683208826804,0.617471403988258
"926",240540,"RN","JAPI",5366,"Sim","Despesas Empenhadas","10 - Saúde",3165080.16,22,589.839761461051,0.409988818486769
"927",240550,"RN","JARDIM DE ANGICOS",2669,"Sim","Despesas Empenhadas","10 - Saúde",3035102.14,16,1137.16828025478,0.599475458973398
"928",240560,"RN","JARDIM DE PIRANHAS",14606,"Sim","Despesas Empenhadas","10 - Saúde",6218798.81,94,425.770149938381,0.643571135149938
"929",240570,"RN","JARDIM DO SERIDO",12553,"Sim","Despesas Empenhadas","10 - Saúde",5774365.22,108,459.998822592209,0.86035210706604
"930",240600,"RN","JOSE DA PENHA",6049,"Sim","Despesas Empenhadas","10 - Saúde",3654203.56,54,604.100439742106,0.892709538766738
"931",240610,"RN","JUCURUTU",18450,"Não","Despesas Empenhadas","10 - Saúde",9743032.08,148,528.077619512195,0.802168021680217
"932",240615,"RN","JUNDIA",3851,"Não","Despesas Empenhadas","10 - Saúde",2995783.96,17,777.923645806284,0.441443780836146
"933",240620,"RN","LAGOA D'ANTA",6692,"Não","Despesas Empenhadas","10 - Saúde",4414783.98,24,659.710696353855,0.358637178720861
"934",240630,"RN","LAGOA DE PEDRAS",7478,"Não","Despesas Empenhadas","10 - Saúde",4254001.77,45,568.868918159936,0.601765177855041
"935",240640,"RN","LAGOA DE VELHOS",2765,"Sim","Despesas Empenhadas","10 - Saúde",2281544.71,22,825.151793851718,0.795660036166365
"936",240650,"RN","LAGOA NOVA",15274,"Não","Despesas Empenhadas","10 - Saúde",5856141.39,82,383.405878617258,0.536860023569464
"937",240660,"RN","LAGOA SALGADA",8142,"Não","Despesas Empenhadas","10 - Saúde",3794711.48,57,466.066258904446,0.700073691967576
"938",240680,"RN","LAJES PINTADAS",4803,"Não","Despesas Empenhadas","10 - Saúde",3684863.76,30,767.200449718926,0.624609618988132
"939",240690,"RN","LUCRECIA",3933,"Sim","Despesas Empenhadas","10 - Saúde",3903417.62,29,992.478418510043,0.737350622934147
"940",240700,"RN","LUIS GOMES",10129,"Sim","Despesas Empenhadas","10 - Saúde",4739426.27,65,467.90663145424,0.641721788922895
"941",240710,"RN","MACAIBA",78021,"Não","Despesas Empenhadas","10 - Saúde",32760261.5,460,419.890305174248,0.589584855359454
"942",240720,"RN","MACAU",31318,"Sim","Despesas Empenhadas","10 - Saúde",24485309.35,185,781.828640079188,0.590714605019478
"943",240725,"RN","MAJOR SALES",3906,"Sim","Despesas Empenhadas","10 - Saúde",3273387.06,29,838.040721966206,0.742447516641065
"944",240730,"RN","MARCELINO VIEIRA",8499,"Sim","Despesas Empenhadas","10 - Saúde",3717343.45,53,437.385980703612,0.62360277679727
"945",240740,"RN","MARTINS",8706,"Sim","Despesas Empenhadas","10 - Saúde",3737625.42,70,429.316037215713,0.804043188605559
"946",240750,"RN","MAXARANGUAPE",11831,"Sim","Despesas Empenhadas","10 - Saúde",4652666.05,59,393.260590820725,0.498689882512045
"947",240770,"RN","MONTANHAS",11572,"Não","Despesas Empenhadas","10 - Saúde",5946460.28,58,513.866253024542,0.50120981679917
"948",240790,"RN","MONTE DAS GAMELEIRAS",2219,"Sim","Despesas Empenhadas","10 - Saúde",2804161.1,9,1263.70486705723,0.405588102748986
"949",240800,"RN","MOSSORO",288162,"Não","Despesas Empenhadas","10 - Saúde",179702200.65,1657,623.615190934266,0.575023771350837
"950",240810,"RN","NATAL",869954,"Não","Despesas Empenhadas","10 - Saúde",540959901.31,5117,621.825868160845,0.588192019348149
"951",240820,"RN","NISIA FLORESTA",26606,"Sim","Despesas Empenhadas","10 - Saúde",11146084.35,143,418.931231677065,0.537472750507404
"952",240840,"RN","OLHO-D'AGUA DO BORGES",4370,"Não","Despesas Empenhadas","10 - Saúde",2842348.29,37,650.422949656751,0.846681922196796
"953",240850,"RN","OURO BRANCO",4871,"Sim","Despesas Empenhadas","10 - Saúde",3055349.11,31,627.252948059947,0.63641962636009
"954",240860,"RN","PARANA",4222,"Sim","Despesas Empenhadas","10 - Saúde",2992312.81,34,708.742967787778,0.805305542396968
"955",240870,"RN","PARAU",3891,"Não","Despesas Empenhadas","10 - Saúde",3022928.4,29,776.902698535081,0.745309689025957
"956",240880,"RN","PARAZINHO",5173,"Não","Despesas Empenhadas","10 - Saúde",5236055.37,29,1012.18932341001,0.56060313164508
"957",240890,"RN","PARELHAS",21483,"Sim","Despesas Empenhadas","10 - Saúde",10688407.49,169,497.528626821207,0.786668528604013
"958",240895,"RN","RIO DO FOGO",10758,"Sim","Despesas Empenhadas","10 - Saúde",7217860.65,58,670.929601226994,0.539133667968024
"959",240920,"RN","PASSAGEM",3075,"Não","Despesas Empenhadas","10 - Saúde",2174858.91,21,707.271190243903,0.682926829268293
"960",240930,"RN","PATU",12706,"Sim","Despesas Empenhadas","10 - Saúde",6541644.42,88,514.846877065953,0.692586179757595
"961",240933,"RN","SANTA MARIA",5341,"Não","Despesas Empenhadas","10 - Saúde",3086753.3,30,577.935461524059,0.561692566935031
"962",240940,"RN","PAU DOS FERROS",29954,"Sim","Despesas Empenhadas","10 - Saúde",21714183.99,162,724.917673432597,0.54082927154971
"963",240950,"RN","PEDRA GRANDE",3429,"Sim","Despesas Empenhadas","10 - Saúde",3142655.41,17,916.493266258384,0.495771361913094
"964",240960,"RN","PEDRA PRETA",2568,"Não","Despesas Empenhadas","10 - Saúde",2659133.41,9,1035.48808800623,0.350467289719626
"965",240970,"RN","PEDRO AVELINO",7059,"Sim","Despesas Empenhadas","10 - Saúde",4281856.43,42,606.581163054257,0.594985125371866
"966",240980,"RN","PEDRO VELHO",14844,"Não","Despesas Empenhadas","10 - Saúde",7257919.22,96,488.946323093506,0.646725949878739
"967",240990,"RN","PENDENCIAS",14751,"Não","Despesas Empenhadas","10 - Saúde",9982568.4,74,676.738417734391,0.501660904345468
"968",241000,"RN","PILOES",3761,"Sim","Despesas Empenhadas","10 - Saúde",2718439.03,24,722.796870513161,0.638128157404945
"969",241010,"RN","POCO BRANCO",15139,"Não","Despesas Empenhadas","10 - Saúde",6431587.64,71,424.835698526983,0.468987383578836
"970",241020,"RN","PORTALEGRE",7811,"Sim","Despesas Empenhadas","10 - Saúde",4081303.96,48,522.507228267827,0.614517987453591
"971",241025,"RN","PORTO DO MANGUE",5884,"Não","Despesas Empenhadas","10 - Saúde",5925097.92,24,1006.98469068661,0.407885791978246
"972",241030,"RN","PRESIDENTE JUSCELINO",9814,"Não","Despesas Empenhadas","10 - Saúde",5179771.82,59,527.794153250459,0.601181984919503
"973",241040,"RN","PUREZA",9331,"Não","Despesas Empenhadas","10 - Saúde",3783801.92,48,405.508725752867,0.514414317865181
"974",241060,"RN","RAFAEL GODEIRO",3213,"Não","Despesas Empenhadas","10 - Saúde",3897107.28,28,1212.91854341737,0.871459694989107
"975",241070,"RN","RIACHO DA CRUZ",3485,"Não","Despesas Empenhadas","10 - Saúde",2712986.62,19,778.475357245337,0.54519368723099
"976",241080,"RN","RIACHO DE SANTANA",4278,"Sim","Despesas Empenhadas","10 - Saúde",3072066.99,28,718.108225806452,0.654511453950444
"977",241090,"RN","RIACHUELO",7863,"Não","Despesas Empenhadas","10 - Saúde",4397257.6,36,559.234083683073,0.457840518885921
"978",241100,"RN","RODOLFO FERNANDES",4547,"Sim","Despesas Empenhadas","10 - Saúde",2959411.69,34,650.849283043765,0.747745766439411
"979",241105,"RN","TIBAU",4019,"Sim","Despesas Empenhadas","10 - Saúde",6484059.16,31,1613.35137098781,0.771336153271958
"980",241110,"RN","RUY BARBOSA",3678,"Não","Despesas Empenhadas","10 - Saúde",3416226.06,17,928.827096247961,0.462207721587819
"981",241120,"RN","SANTA CRUZ",38924,"Sim","Despesas Empenhadas","10 - Saúde",22039587.8,244,566.22104100298,0.626862604048916
"982",241140,"RN","SANTANA DO MATOS",13605,"Sim","Despesas Empenhadas","10 - Saúde",7367432.03,63,541.523853730246,0.463065049614112
"983",241142,"RN","SANTANA DO SERIDO",2675,"Sim","Despesas Empenhadas","10 - Saúde",2548336.55,9,952.649177570093,0.336448598130841
"984",241150,"RN","SANTO ANTONIO",23865,"Sim","Despesas Empenhadas","10 - Saúde",10934509.51,153,458.181835742719,0.641106222501571
"985",241170,"RN","SAO BENTO DO TRAIRI",4318,"Sim","Despesas Empenhadas","10 - Saúde",2755090.76,23,638.047883279296,0.532654006484484
"986",241180,"RN","SAO FERNANDO",3587,"Sim","Despesas Empenhadas","10 - Saúde",2383564.67,19,664.500883746864,0.529690549205464
"987",241190,"RN","SAO FRANCISCO DO OESTE",4173,"Não","Despesas Empenhadas","10 - Saúde",2308385.82,29,553.171775700935,0.694943685597891
"988",241200,"RN","SAO GONCALO DO AMARANTE",98260,"Não","Despesas Empenhadas","10 - Saúde",39967880.71,507,406.756367901486,0.51597801750458
"989",241210,"RN","SAO JOAO DO SABUGI",6218,"Não","Despesas Empenhadas","10 - Saúde",2951372.17,47,474.649753940174,0.755870054679961
"990",241220,"RN","SAO JOSE DE MIPIBU",43191,"Não","Despesas Empenhadas","10 - Saúde",21005352.96,290,486.336342293533,0.671436178833553
"991",241240,"RN","SAO JOSE DO SERIDO",4567,"Não","Despesas Empenhadas","10 - Saúde",3032575.22,26,664.019097876067,0.569301510838625
"992",241250,"RN","SAO MIGUEL",23274,"Não","Despesas Empenhadas","10 - Saúde",9187342.59,182,394.747039185357,0.781988485004726
"993",241255,"RN","SAO MIGUEL DO GOSTOSO",9427,"Não","Despesas Empenhadas","10 - Saúde",4960888.53,33,526.242551182773,0.350058343057176
"994",241260,"RN","SAO PAULO DO POTENGI",17239,"Sim","Despesas Empenhadas","10 - Saúde",9609118.02,106,557.405767155867,0.614884854109867
"995",241270,"RN","SAO PEDRO",6216,"Não","Despesas Empenhadas","10 - Saúde",3075242.36,26,494.730109395109,0.418275418275418
"996",241280,"RN","SAO RAFAEL",8347,"Não","Despesas Empenhadas","10 - Saúde",4773664.77,67,571.901853360489,0.802683598897808
"997",241290,"RN","SAO TOME",11205,"Sim","Despesas Empenhadas","10 - Saúde",4998942.8,67,446.135011155734,0.597947344935297
"998",241300,"RN","SAO VICENTE",6400,"Sim","Despesas Empenhadas","10 - Saúde",3850198.62,44,601.593534375,0.6875
"999",241320,"RN","SENADOR GEORGINO AVELINO",4322,"Não","Despesas Empenhadas","10 - Saúde",3168999.44,18,733.22522906062,0.4164738546969
"1000",241330,"RN","SERRA DE SAO BENTO",5883,"Sim","Despesas Empenhadas","10 - Saúde",3324885.1,25,565.168298487166,0.424953255141934
"1001",241335,"RN","SERRA DO MEL",11507,"Não","Despesas Empenhadas","10 - Saúde",9282606.93,36,806.692181280959,0.312853045972017
"1002",241340,"RN","SERRA NEGRA DO NORTE",8130,"Não","Despesas Empenhadas","10 - Saúde",4535677.29,57,557.893885608856,0.701107011070111
"1003",241350,"RN","SERRINHA",6518,"Não","Despesas Empenhadas","10 - Saúde",6030989.34,46,925.282193924517,0.705737956428352
"1004",241355,"RN","SERRINHA DOS PINTOS",4797,"Sim","Despesas Empenhadas","10 - Saúde",3326264.51,26,693.405151136127,0.5420054200542
"1005",241360,"RN","SEVERIANO MELO",3893,"Não","Despesas Empenhadas","10 - Saúde",4569053.84,43,1173.65883380426,1.10454662214231
"1006",241380,"RN","TABOLEIRO GRANDE",2518,"Sim","Despesas Empenhadas","10 - Saúde",2360498.43,6,937.449733915806,0.238284352660842
"1007",241390,"RN","TAIPU",12366,"Não","Despesas Empenhadas","10 - Saúde",6538302.89,60,528.732240821608,0.485201358563804
"1008",241400,"RN","TANGARA",15529,"Sim","Despesas Empenhadas","10 - Saúde",7779484.83,115,500.964957820851,0.740549938824136
"1009",241410,"RN","TENENTE ANANIAS",10646,"Sim","Despesas Empenhadas","10 - Saúde",5432542.09,70,510.289506857036,0.657523952658275
"1010",241420,"RN","TIBAU DO SUL",13316,"Não","Despesas Empenhadas","10 - Saúde",7311960.37,60,549.110871883448,0.450585761489937
"1011",241430,"RN","TIMBAUBA DOS BATISTAS",2418,"Não","Despesas Empenhadas","10 - Saúde",2131320.55,16,881.439433416046,0.661703887510339
"1012",241440,"RN","TOUROS",33506,"Não","Despesas Empenhadas","10 - Saúde",12413482.94,134,370.485373962872,0.399928371038023
"1013",241450,"RN","UMARIZAL",10835,"Não","Despesas Empenhadas","10 - Saúde",4722333.66,72,435.840670050761,0.664513151822796
"1014",241460,"RN","UPANEMA",14282,"Não","Despesas Empenhadas","10 - Saúde",8053331.5,71,563.879813751575,0.497129253605938
"1015",241475,"RN","VENHA-VER",4121,"Sim","Despesas Empenhadas","10 - Saúde",3038058.59,20,737.213926231497,0.485319097306479
